"name","year","quarter","count"
"Ruby","2012","2","18117"
"Python","2012","2","16557"
"JavaScript","2012","2","16411"
"PHP","2012","2","14460"
"Java","2012","2","8006"
"C++","2012","2","4879"
"C","2012","2","4217"
"C#","2012","2","1866"
"Scala","2012","2","1848"
"Objective-C","2012","2","1674"
"Shell","2012","2","1284"
"HTML","2012","2","1272"
"Perl","2012","2","967"
"CoffeeScript","2012","2","793"
"Haskell","2012","2","723"
"Erlang","2012","2","644"
"CSS","2012","2","622"
"Emacs Lisp","2012","2","495"
"Clojure","2012","2","430"
"Lua","2012","2","344"
"Go","2012","2","324"
"Groovy","2012","2","210"
"Puppet","2012","2","189"
"VimL","2012","2","185"
"XSLT","2012","2","171"
"Objective-J","2012","2","127"
"nesC","2012","2","108"
"TypeScript","2012","2","101"
"JavaScript","2012","3","20283"
"Python","2012","3","19538"
"Ruby","2012","3","19325"
"PHP","2012","3","17828"
"Java","2012","3","10093"
"C++","2012","3","5900"
"C","2012","3","5665"
"Scala","2012","3","2439"
"C#","2012","3","1975"
"Objective-C","2012","3","1925"
"Shell","2012","3","1716"
"HTML","2012","3","1703"
"Perl","2012","3","1221"
"CoffeeScript","2012","3","1029"
"Haskell","2012","3","1023"
"CSS","2012","3","756"
"Erlang","2012","3","683"
"Go","2012","3","572"
"Clojure","2012","3","568"
"Emacs Lisp","2012","3","505"
"Lua","2012","3","432"
"Groovy","2012","3","349"
"VimL","2012","3","248"
"nesC","2012","3","227"
"OCaml","2012","3","220"
"Objective-C++","2012","3","207"
"Puppet","2012","3","147"
"Objective-J","2012","3","141"
"XSLT","2012","3","139"
"Ruby","2012","4","23998"
"Python","2012","4","22988"
"JavaScript","2012","4","22485"
"PHP","2012","4","19447"
"Java","2012","4","13383"
"C","2012","4","7174"
"C++","2012","4","6929"
"C#","2012","4","2480"
"Objective-C","2012","4","2333"
"Scala","2012","4","2103"
"HTML","2012","4","2103"
"Shell","2012","4","1660"
"Perl","2012","4","1463"
"Haskell","2012","4","1310"
"CoffeeScript","2012","4","1133"
"CSS","2012","4","1046"
"Go","2012","4","833"
"Erlang","2012","4","812"
"Clojure","2012","4","658"
"Lua","2012","4","539"
"Emacs Lisp","2012","4","496"
"Groovy","2012","4","369"
"VimL","2012","4","311"
"nesC","2012","4","304"
"TypeScript","2012","4","293"
"Puppet","2012","4","290"
"OCaml","2012","4","244"
"Delphi","2012","4","124"
"Jupyter Notebook","2012","4","121"
"Common Lisp","2012","4","104"
"Ruby","2013","1","34510"
"JavaScript","2013","1","33897"
"Python","2013","1","32238"
"PHP","2013","1","27349"
"Java","2013","1","19844"
"C","2013","1","8731"
"C++","2013","1","8467"
"Objective-C","2013","1","3720"
"C#","2013","1","3682"
"HTML","2013","1","3437"
"Scala","2013","1","2933"
"Shell","2013","1","2826"
"CoffeeScript","2013","1","1939"
"CSS","2013","1","1919"
"Perl","2013","1","1856"
"Haskell","2013","1","1543"
"Go","2013","1","1343"
"Erlang","2013","1","959"
"Emacs Lisp","2013","1","903"
"nesC","2013","1","809"
"Clojure","2013","1","709"
"TypeScript","2013","1","681"
"Lua","2013","1","418"
"Groovy","2013","1","412"
"Puppet","2013","1","341"
"OCaml","2013","1","324"
"VimL","2013","1","299"
"Objective-J","2013","1","248"
"Pascal","2013","1","180"
"SQF","2013","1","172"
"DM","2013","1","168"
"Matlab","2013","1","156"
"Julia","2013","1","155"
"Jupyter Notebook","2013","1","130"
"Smalltalk","2013","1","130"
"XSLT","2013","1","127"
"PowerShell","2013","1","108"
"ActionScript","2013","1","104"
"R","2013","1","103"
"F#","2013","1","102"
"Python","2013","2","40260"
"JavaScript","2013","2","39445"
"Ruby","2013","2","37890"
"PHP","2013","2","29883"
"Java","2013","2","20330"
"C++","2013","2","11076"
"C","2013","2","9514"
"C#","2013","2","4705"
"Objective-C","2013","2","4375"
"HTML","2013","2","4310"
"Perl","2013","2","3134"
"Scala","2013","2","2822"
"CSS","2013","2","2591"
"Shell","2013","2","2546"
"Go","2013","2","2379"
"CoffeeScript","2013","2","1877"
"Haskell","2013","2","1363"
"Erlang","2013","2","1090"
"TypeScript","2013","2","1043"
"Emacs Lisp","2013","2","918"
"nesC","2013","2","837"
"DM","2013","2","817"
"Lua","2013","2","793"
"Clojure","2013","2","744"
"OCaml","2013","2","559"
"Puppet","2013","2","525"
"Groovy","2013","2","430"
"VimL","2013","2","428"
"Common Lisp","2013","2","322"
"Dart","2013","2","211"
"Julia","2013","2","182"
"Smalltalk","2013","2","174"
"Jupyter Notebook","2013","2","168"
"Perl6","2013","2","154"
"Haxe","2013","2","152"
"XSLT","2013","2","147"
"Rust","2013","2","138"
"Vala","2013","2","135"
"F#","2013","2","125"
"Makefile","2013","2","123"
"Pascal","2013","2","122"
"Objective-J","2013","2","100"
"JavaScript","2013","3","48213"
"Python","2013","3","47380"
"Ruby","2013","3","40999"
"PHP","2013","3","32394"
"Java","2013","3","24520"
"C++","2013","3","13640"
"C","2013","3","11128"
"HTML","2013","3","5576"
"C#","2013","3","5292"
"Objective-C","2013","3","5137"
"CSS","2013","3","4603"
"Go","2013","3","3746"
"Shell","2013","3","3463"
"Scala","2013","3","3455"
"Perl","2013","3","2628"
"CoffeeScript","2013","3","2510"
"Haskell","2013","3","1591"
"TypeScript","2013","3","1474"
"Emacs Lisp","2013","3","1315"
"OCaml","2013","3","1231"
"Erlang","2013","3","1131"
"Lua","2013","3","971"
"Puppet","2013","3","962"
"DM","2013","3","877"
"Clojure","2013","3","857"
"Groovy","2013","3","718"
"VimL","2013","3","707"
"Dart","2013","3","434"
"Makefile","2013","3","398"
"Jupyter Notebook","2013","3","333"
"XSLT","2013","3","285"
"Haxe","2013","3","254"
"Julia","2013","3","250"
"TeX","2013","3","244"
"nesC","2013","3","228"
"Rust","2013","3","199"
"Smalltalk","2013","3","194"
"F#","2013","3","175"
"Common Lisp","2013","3","158"
"R","2013","3","157"
"Assembly","2013","3","156"
"FORTRAN","2013","3","143"
"Pascal","2013","3","126"
"D","2013","3","125"
"Perl6","2013","3","124"
"PowerShell","2013","3","124"
"Objective-C++","2013","3","116"
"Matlab","2013","3","114"
"Elixir","2013","3","111"
"GCC Machine Description","2013","3","110"
"Game Maker Language","2013","3","110"
"Mako","2013","3","109"
"Vala","2013","3","104"
"CMake","2013","3","101"
"JavaScript","2013","4","61846"
"Python","2013","4","56006"
"Ruby","2013","4","47739"
"PHP","2013","4","39575"
"Java","2013","4","32160"
"C++","2013","4","17599"
"C","2013","4","14067"
"HTML","2013","4","8423"
"C#","2013","4","7542"
"CSS","2013","4","7024"
"Objective-C","2013","4","6770"
"Go","2013","4","5180"
"Shell","2013","4","5034"
"CoffeeScript","2013","4","4156"
"Scala","2013","4","4008"
"Perl","2013","4","2349"
"Haskell","2013","4","1961"
"Erlang","2013","4","1712"
"Puppet","2013","4","1602"
"OCaml","2013","4","1470"
"TypeScript","2013","4","1453"
"Emacs Lisp","2013","4","1385"
"Lua","2013","4","1043"
"DM","2013","4","1041"
"Groovy","2013","4","1014"
"Clojure","2013","4","975"
"GCC Machine Description","2013","4","946"
"Dart","2013","4","779"
"TeX","2013","4","668"
"nesC","2013","4","652"
"Julia","2013","4","530"
"Rust","2013","4","483"
"R","2013","4","458"
"VimL","2013","4","441"
"F#","2013","4","403"
"Makefile","2013","4","365"
"XSLT","2013","4","258"
"Jupyter Notebook","2013","4","241"
"PowerShell","2013","4","240"
"Haxe","2013","4","237"
"D","2013","4","163"
"Logos","2013","4","156"
"Smalltalk","2013","4","151"
"Matlab","2013","4","136"
"ColdFusion","2013","4","133"
"CMake","2013","4","131"
"ActionScript","2013","4","130"
"Game Maker Language","2013","4","120"
"Common Lisp","2013","4","115"
"BitBake","2013","4","114"
"QML","2013","4","111"
"Objective-C++","2013","4","103"
"Assembly","2013","4","103"
"Swift","2013","4","100"
"JavaScript","2014","1","84127"
"Python","2014","1","70108"
"Ruby","2014","1","60698"
"PHP","2014","1","52273"
"Java","2014","1","41225"
"C++","2014","1","24408"
"C","2014","1","18942"
"HTML","2014","1","12014"
"CSS","2014","1","10082"
"Objective-C","2014","1","8806"
"C#","2014","1","8297"
"Go","2014","1","7043"
"Shell","2014","1","6312"
"CoffeeScript","2014","1","6171"
"Scala","2014","1","6052"
"Perl","2014","1","2887"
"Haskell","2014","1","2657"
"Lua","2014","1","2274"
"TypeScript","2014","1","2066"
"Erlang","2014","1","1982"
"Emacs Lisp","2014","1","1932"
"Clojure","2014","1","1820"
"Puppet","2014","1","1543"
"DM","2014","1","1542"
"OCaml","2014","1","1516"
"Groovy","2014","1","1503"
"Dart","2014","1","1341"
"Rust","2014","1","909"
"Makefile","2014","1","774"
"Julia","2014","1","759"
"VimL","2014","1","708"
"nesC","2014","1","708"
"F#","2014","1","679"
"GCC Machine Description","2014","1","590"
"Jupyter Notebook","2014","1","575"
"Haxe","2014","1","569"
"XSLT","2014","1","408"
"TeX","2014","1","407"
"R","2014","1","382"
"CMake","2014","1","371"
"D","2014","1","338"
"PowerShell","2014","1","295"
"PLSQL","2014","1","275"
"Elixir","2014","1","264"
"ActionScript","2014","1","259"
"Apex","2014","1","243"
"FORTRAN","2014","1","211"
"QML","2014","1","199"
"Smalltalk","2014","1","189"
"Pan","2014","1","183"
"Common Lisp","2014","1","176"
"Objective-C++","2014","1","171"
"Assembly","2014","1","170"
"Matlab","2014","1","157"
"Vala","2014","1","156"
"Pascal","2014","1","145"
"Swift","2014","1","130"
"PLpgSQL","2014","1","123"
"Perl6","2014","1","109"
"Cucumber","2014","1","103"
"Tcl","2014","1","102"
"JavaScript","2014","2","97564"
"Python","2014","2","80016"
"Ruby","2014","2","65632"
"PHP","2014","2","51994"
"Java","2014","2","48396"
"C++","2014","2","28633"
"C","2014","2","19592"
"HTML","2014","2","15689"
"CSS","2014","2","12379"
"C#","2014","2","10917"
"Go","2014","2","10520"
"Objective-C","2014","2","9155"
"CoffeeScript","2014","2","7376"
"Shell","2014","2","7200"
"Scala","2014","2","6024"
"Perl","2014","2","3356"
"Haskell","2014","2","3309"
"TypeScript","2014","2","2693"
"Rust","2014","2","2487"
"Lua","2014","2","2428"
"OCaml","2014","2","1963"
"Erlang","2014","2","1959"
"Clojure","2014","2","1737"
"Groovy","2014","2","1575"
"Emacs Lisp","2014","2","1535"
"Puppet","2014","2","1434"
"DM","2014","2","1190"
"Dart","2014","2","1152"
"Makefile","2014","2","887"
"GCC Machine Description","2014","2","872"
"F#","2014","2","776"
"Haxe","2014","2","758"
"Julia","2014","2","751"
"VimL","2014","2","700"
"R","2014","2","688"
"Jupyter Notebook","2014","2","641"
"PLSQL","2014","2","555"
"FORTRAN","2014","2","548"
"PLpgSQL","2014","2","514"
"Swift","2014","2","500"
"nesC","2014","2","491"
"TeX","2014","2","395"
"ActionScript","2014","2","388"
"Matlab","2014","2","353"
"Elixir","2014","2","347"
"PowerShell","2014","2","333"
"XSLT","2014","2","296"
"Smalltalk","2014","2","281"
"Objective-C++","2014","2","267"
"Assembly","2014","2","263"
"CMake","2014","2","262"
"D","2014","2","257"
"Apex","2014","2","207"
"Common Lisp","2014","2","166"
"Liquid","2014","2","164"
"Pascal","2014","2","150"
"QML","2014","2","148"
"Pan","2014","2","145"
"ApacheConf","2014","2","136"
"Perl6","2014","2","135"
"Red","2014","2","133"
"SQL","2014","2","121"
"Vala","2014","2","112"
"Objective-J","2014","2","110"
"Eagle","2014","2","109"
"Protocol Buffer","2014","2","102"
"Web Ontology Language","2014","2","100"
"Standard ML","2014","2","100"
"JavaScript","2014","3","115824"
"Python","2014","3","88466"
"Ruby","2014","3","73109"
"PHP","2014","3","59340"
"Java","2014","3","53975"
"C++","2014","3","33687"
"C","2014","3","21453"
"HTML","2014","3","19455"
"Go","2014","3","16232"
"CSS","2014","3","13290"
"C#","2014","3","12087"
"Shell","2014","3","9943"
"Objective-C","2014","3","9198"
"CoffeeScript","2014","3","8098"
"Scala","2014","3","7318"
"TypeScript","2014","3","4395"
"Rust","2014","3","4312"
"Perl","2014","3","3973"
"Haskell","2014","3","3703"
"Lua","2014","3","2958"
"Clojure","2014","3","2508"
"OCaml","2014","3","2027"
"Swift","2014","3","1857"
"Erlang","2014","3","1852"
"Groovy","2014","3","1678"
"Puppet","2014","3","1617"
"Makefile","2014","3","1594"
"Emacs Lisp","2014","3","1498"
"DM","2014","3","1347"
"Dart","2014","3","1246"
"Julia","2014","3","1177"
"GCC Machine Description","2014","3","1054"
"PLSQL","2014","3","971"
"Jupyter Notebook","2014","3","805"
"PLpgSQL","2014","3","801"
"F#","2014","3","770"
"Elixir","2014","3","721"
"VimL","2014","3","628"
"ActionScript","2014","3","603"
"FORTRAN","2014","3","553"
"R","2014","3","541"
"D","2014","3","475"
"PowerShell","2014","3","463"
"Haxe","2014","3","447"
"TeX","2014","3","376"
"Matlab","2014","3","351"
"CMake","2014","3","337"
"Common Lisp","2014","3","335"
"Kotlin","2014","3","319"
"XSLT","2014","3","285"
"Smalltalk","2014","3","258"
"Apex","2014","3","230"
"QML","2014","3","217"
"Assembly","2014","3","211"
"PureScript","2014","3","165"
"Pascal","2014","3","160"
"Liquid","2014","3","147"
"XQuery","2014","3","143"
"Objective-C++","2014","3","142"
"Perl6","2014","3","142"
"Objective-J","2014","3","141"
"Tcl","2014","3","139"
"Arduino","2014","3","134"
"Cucumber","2014","3","132"
"ApacheConf","2014","3","125"
"Vala","2014","3","122"
"Protocol Buffer","2014","3","121"
"Scheme","2014","3","105"
"KiCad","2014","3","102"
"Xtend","2014","3","101"
"JavaScript","2014","4","129554"
"Python","2014","4","97203"
"Ruby","2014","4","79569"
"Java","2014","4","64415"
"PHP","2014","4","61996"
"C++","2014","4","38832"
"C","2014","4","24306"
"HTML","2014","4","21826"
"Go","2014","4","18899"
"CSS","2014","4","15474"
"C#","2014","4","14295"
"Shell","2014","4","11911"
"Objective-C","2014","4","9130"
"Scala","2014","4","8139"
"CoffeeScript","2014","4","7624"
"Rust","2014","4","6686"
"Perl","2014","4","4922"
"TypeScript","2014","4","4718"
"Haskell","2014","4","4038"
"Lua","2014","4","3282"
"Swift","2014","4","2806"
"Clojure","2014","4","2753"
"Erlang","2014","4","2145"
"DM","2014","4","2107"
"Puppet","2014","4","1954"
"Makefile","2014","4","1768"
"OCaml","2014","4","1755"
"Emacs Lisp","2014","4","1750"
"Groovy","2014","4","1727"
"Kotlin","2014","4","1103"
"PLSQL","2014","4","1078"
"Julia","2014","4","1075"
"Dart","2014","4","1035"
"F#","2014","4","1014"
"GCC Machine Description","2014","4","898"
"VimL","2014","4","878"
"R","2014","4","779"
"Jupyter Notebook","2014","4","644"
"Elixir","2014","4","586"
"PowerShell","2014","4","585"
"CMake","2014","4","560"
"Matlab","2014","4","557"
"PLpgSQL","2014","4","540"
"TeX","2014","4","538"
"Visual Basic","2014","4","528"
"XSLT","2014","4","511"
"FORTRAN","2014","4","502"
"Cucumber","2014","4","492"
"Haxe","2014","4","461"
"D","2014","4","368"
"PureScript","2014","4","310"
"Common Lisp","2014","4","297"
"Smalltalk","2014","4","280"
"QML","2014","4","242"
"ApacheConf","2014","4","241"
"ActionScript","2014","4","213"
"Objective-C++","2014","4","209"
"ooc","2014","4","208"
"Elm","2014","4","185"
"Perl6","2014","4","173"
"Apex","2014","4","172"
"Standard ML","2014","4","161"
"SQF","2014","4","144"
"Pascal","2014","4","144"
"Scheme","2014","4","142"
"M4","2014","4","141"
"ASP","2014","4","132"
"XQuery","2014","4","128"
"Tcl","2014","4","127"
"Protocol Buffer","2014","4","124"
"Objective-J","2014","4","123"
"Cuda","2014","4","118"
"KiCad","2014","4","115"
"Vala","2014","4","112"
"Eagle","2014","4","105"
"JavaScript","2015","1","171489"
"Python","2015","1","130483"
"Ruby","2015","1","98196"
"Java","2015","1","87660"
"PHP","2015","1","84324"
"C++","2015","1","46080"
"HTML","2015","1","34311"
"C","2015","1","32060"
"Go","2015","1","26849"
"C#","2015","1","25029"
"CSS","2015","1","20460"
"Shell","2015","1","15884"
"Objective-C","2015","1","12278"
"Scala","2015","1","10370"
"CoffeeScript","2015","1","9467"
"Rust","2015","1","9461"
"TypeScript","2015","1","7103"
"Perl","2015","1","6116"
"Haskell","2015","1","5375"
"Lua","2015","1","4495"
"Swift","2015","1","4456"
"Clojure","2015","1","3593"
"Makefile","2015","1","2937"
"Puppet","2015","1","2752"
"Erlang","2015","1","2723"
"DM","2015","1","2540"
"Groovy","2015","1","2329"
"Emacs Lisp","2015","1","2280"
"OCaml","2015","1","1947"
"R","2015","1","1620"
"Julia","2015","1","1485"
"Dart","2015","1","1306"
"Jupyter Notebook","2015","1","1168"
"F#","2015","1","1124"
"VimL","2015","1","1123"
"GCC Machine Description","2015","1","1115"
"Visual Basic","2015","1","845"
"PowerShell","2015","1","769"
"ApacheConf","2015","1","719"
"Elixir","2015","1","703"
"Kotlin","2015","1","692"
"TeX","2015","1","680"
"Matlab","2015","1","662"
"FORTRAN","2015","1","655"
"Haxe","2015","1","635"
"QML","2015","1","490"
"PLSQL","2015","1","478"
"Thrift","2015","1","447"
"PureScript","2015","1","417"
"Common Lisp","2015","1","409"
"CMake","2015","1","398"
"XSLT","2015","1","391"
"PLpgSQL","2015","1","391"
"D","2015","1","372"
"Elm","2015","1","358"
"Objective-C++","2015","1","352"
"Perl6","2015","1","346"
"SQF","2015","1","333"
"Cucumber","2015","1","322"
"Assembly","2015","1","311"
"Vala","2015","1","268"
"Tcl","2015","1","257"
"Apex","2015","1","250"
"Eagle","2015","1","248"
"Smalltalk","2015","1","247"
"HCL","2015","1","208"
"ActionScript","2015","1","204"
"Standard ML","2015","1","204"
"M4","2015","1","200"
"Processing","2015","1","198"
"GAP","2015","1","190"
"Arduino","2015","1","184"
"Racket","2015","1","181"
"ooc","2015","1","177"
"ASP","2015","1","175"
"Pascal","2015","1","165"
"KiCad","2015","1","162"
"SourcePawn","2015","1","161"
"XQuery","2015","1","149"
"Groff","2015","1","139"
"SaltStack","2015","1","138"
"Scheme","2015","1","133"
"ColdFusion","2015","1","129"
"Liquid","2015","1","127"
"Web Ontology Language","2015","1","121"
"Cuda","2015","1","115"
"Objective-J","2015","1","105"
"Protocol Buffer","2015","1","103"
"Smarty","2015","1","101"
"Game Maker Language","2015","1","100"
"JavaScript","2015","2","198108"
"Python","2015","2","148792"
"Java","2015","2","104720"
"Ruby","2015","2","101633"
"PHP","2015","2","88083"
"C++","2015","2","50167"
"HTML","2015","2","42444"
"C","2015","2","37462"
"Go","2015","2","37144"
"C#","2015","2","30272"
"CSS","2015","2","22798"
"Shell","2015","2","18548"
"Objective-C","2015","2","14425"
"Scala","2015","2","11307"
"TypeScript","2015","2","11148"
"CoffeeScript","2015","2","10596"
"Rust","2015","2","9941"
"Swift","2015","2","6550"
"Perl","2015","2","6447"
"Haskell","2015","2","5589"
"Lua","2015","2","5257"
"Clojure","2015","2","3878"
"Erlang","2015","2","3249"
"DM","2015","2","3207"
"Groovy","2015","2","2871"
"OCaml","2015","2","2420"
"Puppet","2015","2","2207"
"Emacs Lisp","2015","2","1991"
"Makefile","2015","2","1963"
"PowerShell","2015","2","1935"
"Julia","2015","2","1921"
"Dart","2015","2","1685"
"R","2015","2","1647"
"Elixir","2015","2","1451"
"GCC Machine Description","2015","2","1437"
"Jupyter Notebook","2015","2","1338"
"F#","2015","2","1195"
"VimL","2015","2","1159"
"Visual Basic","2015","2","970"
"TeX","2015","2","948"
"Thrift","2015","2","905"
"Kotlin","2015","2","868"
"PureScript","2015","2","864"
"Matlab","2015","2","822"
"Haxe","2015","2","793"
"FORTRAN","2015","2","734"
"Perl6","2015","2","617"
"HCL","2015","2","612"
"ApacheConf","2015","2","597"
"PLpgSQL","2015","2","568"
"QML","2015","2","567"
"CMake","2015","2","526"
"Processing","2015","2","514"
"Objective-C++","2015","2","510"
"XSLT","2015","2","496"
"Vala","2015","2","384"
"D","2015","2","379"
"Elm","2015","2","368"
"AutoIt","2015","2","352"
"Common Lisp","2015","2","345"
"Smalltalk","2015","2","314"
"ActionScript","2015","2","305"
"SQF","2015","2","276"
"PLSQL","2015","2","276"
"Groff","2015","2","275"
"Assembly","2015","2","267"
"ooc","2015","2","264"
"Apex","2015","2","259"
"Cuda","2015","2","221"
"Cucumber","2015","2","215"
"Racket","2015","2","212"
"Scheme","2015","2","212"
"Arduino","2015","2","204"
"Standard ML","2015","2","196"
"Pascal","2015","2","184"
"Verilog","2015","2","176"
"Protocol Buffer","2015","2","152"
"Tcl","2015","2","147"
"GDScript","2015","2","145"
"KiCad","2015","2","142"
"Red","2015","2","118"
"Eagle","2015","2","114"
"Batchfile","2015","2","113"
"POV-Ray SDL","2015","2","104"
"ColdFusion","2015","2","101"
"JavaScript","2015","3","236531"
"Python","2015","3","170900"
"Java","2015","3","114794"
"Ruby","2015","3","110661"
"PHP","2015","3","96536"
"C++","2015","3","58829"
"HTML","2015","3","55588"
"Go","2015","3","47880"
"C","2015","3","42676"
"C#","2015","3","34921"
"CSS","2015","3","30240"
"Shell","2015","3","24692"
"Objective-C","2015","3","16625"
"Scala","2015","3","12781"
"TypeScript","2015","3","11877"
"CoffeeScript","2015","3","11484"
"Swift","2015","3","9768"
"Rust","2015","3","8543"
"Haskell","2015","3","6069"
"Perl","2015","3","6040"
"Clojure","2015","3","5473"
"Lua","2015","3","5106"
"Erlang","2015","3","3978"
"Julia","2015","3","3709"
"Jupyter Notebook","2015","3","3442"
"DM","2015","3","3441"
"Groovy","2015","3","2925"
"PowerShell","2015","3","2626"
"R","2015","3","2349"
"OCaml","2015","3","2283"
"Puppet","2015","3","2172"
"Makefile","2015","3","2136"
"Emacs Lisp","2015","3","2121"
"Elixir","2015","3","2109"
"GCC Machine Description","2015","3","1633"
"ApacheConf","2015","3","1489"
"F#","2015","3","1294"
"Visual Basic","2015","3","1210"
"Dart","2015","3","1156"
"TeX","2015","3","1135"
"VimL","2015","3","1122"
"Thrift","2015","3","997"
"CMake","2015","3","992"
"PureScript","2015","3","945"
"PLpgSQL","2015","3","905"
"Matlab","2015","3","843"
"Kotlin","2015","3","819"
"Haxe","2015","3","686"
"XSLT","2015","3","663"
"Elm","2015","3","564"
"FORTRAN","2015","3","514"
"Groff","2015","3","511"
"Racket","2015","3","480"
"D","2015","3","471"
"QML","2015","3","466"
"Perl6","2015","3","456"
"Objective-C++","2015","3","452"
"ooc","2015","3","440"
"HCL","2015","3","403"
"ActionScript","2015","3","366"
"Standard ML","2015","3","348"
"Cucumber","2015","3","331"
"Pascal","2015","3","330"
"Common Lisp","2015","3","328"
"Web Ontology Language","2015","3","324"
"SQF","2015","3","322"
"Vala","2015","3","301"
"Protocol Buffer","2015","3","300"
"Smalltalk","2015","3","297"
"Arduino","2015","3","275"
"SaltStack","2015","3","270"
"Assembly","2015","3","229"
"Apex","2015","3","209"
"KiCad","2015","3","206"
"Batchfile","2015","3","202"
"Cuda","2015","3","198"
"Eagle","2015","3","187"
"BitBake","2015","3","174"
"Nginx","2015","3","166"
"ColdFusion","2015","3","163"
"Crystal","2015","3","160"
"Processing","2015","3","156"
"SourcePawn","2015","3","151"
"Red","2015","3","149"
"AGS Script","2015","3","145"
"PLSQL","2015","3","136"
"Tcl","2015","3","121"
"Mathematica","2015","3","113"
"GAP","2015","3","111"
"IDL","2015","3","100"
"JavaScript","2015","4","299806"
"Python","2015","4","182989"
"Java","2015","4","131888"
"Ruby","2015","4","130595"
"PHP","2015","4","109261"
"C++","2015","4","62678"
"HTML","2015","4","60793"
"Go","2015","4","55300"
"C","2015","4","46466"
"C#","2015","4","42445"
"CSS","2015","4","32462"
"Shell","2015","4","27230"
"Objective-C","2015","4","17711"
"TypeScript","2015","4","14529"
"Scala","2015","4","13786"
"Swift","2015","4","13187"
"CoffeeScript","2015","4","11647"
"Rust","2015","4","8832"
"Clojure","2015","4","6331"
"Perl","2015","4","6230"
"Haskell","2015","4","5950"
"Lua","2015","4","5368"
"DM","2015","4","4629"
"Erlang","2015","4","3500"
"Jupyter Notebook","2015","4","3372"
"Makefile","2015","4","3372"
"Groovy","2015","4","3287"
"Julia","2015","4","3066"
"PowerShell","2015","4","2904"
"OCaml","2015","4","2650"
"Elixir","2015","4","2521"
"Emacs Lisp","2015","4","2492"
"Puppet","2015","4","2234"
"R","2015","4","2208"
"F#","2015","4","2050"
"Visual Basic","2015","4","1884"
"Kotlin","2015","4","1831"
"TeX","2015","4","1821"
"ApacheConf","2015","4","1716"
"GCC Machine Description","2015","4","1501"
"Dart","2015","4","1493"
"VimL","2015","4","1457"
"Perl6","2015","4","1165"
"ooc","2015","4","1124"
"Assembly","2015","4","931"
"Matlab","2015","4","916"
"PLpgSQL","2015","4","886"
"Haxe","2015","4","813"
"PureScript","2015","4","803"
"CMake","2015","4","709"
"XSLT","2015","4","695"
"FORTRAN","2015","4","649"
"Elm","2015","4","633"
"Objective-C++","2015","4","565"
"Apex","2015","4","438"
"QML","2015","4","437"
"Groff","2015","4","429"
"D","2015","4","400"
"HCL","2015","4","391"
"ActionScript","2015","4","366"
"Common Lisp","2015","4","364"
"Arduino","2015","4","328"
"Racket","2015","4","326"
"ColdFusion","2015","4","310"
"Protocol Buffer","2015","4","303"
"Standard ML","2015","4","298"
"Pascal","2015","4","293"
"Smalltalk","2015","4","289"
"Web Ontology Language","2015","4","283"
"AGS Script","2015","4","268"
"Crystal","2015","4","260"
"Batchfile","2015","4","254"
"Cucumber","2015","4","247"
"Eagle","2015","4","240"
"SQF","2015","4","231"
"SaltStack","2015","4","230"
"Hack","2015","4","202"
"GAP","2015","4","199"
"Nginx","2015","4","198"
"Tcl","2015","4","195"
"BitBake","2015","4","182"
"SourcePawn","2015","4","181"
"Vala","2015","4","175"
"Eiffel","2015","4","167"
"GLSL","2015","4","157"
"Red","2015","4","157"
"Nix","2015","4","148"
"Cuda","2015","4","147"
"Processing","2015","4","137"
"KiCad","2015","4","135"
"Smarty","2015","4","130"
"API Blueprint","2015","4","129"
"LLVM","2015","4","125"
"Scheme","2015","4","122"
"OpenEdge ABL","2015","4","120"
"Slash","2015","4","117"
"Game Maker Language","2015","4","110"
"Nimrod","2015","4","108"
"PLSQL","2015","4","106"
"GDScript","2015","4","103"
"IDL","2015","4","103"
"Mathematica","2015","4","103"
"POV-Ray SDL","2015","4","103"
"JavaScript","2016","1","382098"
"Python","2016","1","208898"
"Java","2016","1","153424"
"Ruby","2016","1","149918"
"PHP","2016","1","124693"
"HTML","2016","1","74984"
"C++","2016","1","74533"
"Go","2016","1","69108"
"C","2016","1","51259"
"C#","2016","1","46417"
"CSS","2016","1","42292"
"Shell","2016","1","31312"
"Objective-C","2016","1","20137"
"TypeScript","2016","1","19977"
"Swift","2016","1","17312"
"Scala","2016","1","17065"
"Rust","2016","1","12869"
"CoffeeScript","2016","1","12394"
"Perl","2016","1","7985"
"Lua","2016","1","6323"
"Haskell","2016","1","6086"
"DM","2016","1","5449"
"Clojure","2016","1","5379"
"Jupyter Notebook","2016","1","4687"
"Groovy","2016","1","4496"
"Makefile","2016","1","4297"
"PowerShell","2016","1","3614"
"Erlang","2016","1","3598"
"OCaml","2016","1","3343"
"Puppet","2016","1","3293"
"Visual Basic","2016","1","3230"
"Elixir","2016","1","3130"
"R","2016","1","3041"
"Julia","2016","1","2576"
"Emacs Lisp","2016","1","2571"
"TeX","2016","1","2219"
"Kotlin","2016","1","2167"
"F#","2016","1","2140"
"VimL","2016","1","1708"
"GCC Machine Description","2016","1","1663"
"Matlab","2016","1","1442"
"Dart","2016","1","1337"
"Haxe","2016","1","1017"
"PureScript","2016","1","921"
"XSLT","2016","1","884"
"Apex","2016","1","865"
"FORTRAN","2016","1","859"
"PLpgSQL","2016","1","841"
"ooc","2016","1","834"
"Assembly","2016","1","830"
"CMake","2016","1","829"
"Elm","2016","1","762"
